CapID	TagNumber	SiteName	SessionNumber	TickName	OspCType	Doubts	Notes	DigPlateID	SI
302	6237	Bent of the River	3	302F		0			
302	6237	Bent of the River	3	302G		0			
302	6237	Bent of the River	3	302H		0			
302	6237	Bent of the River	3	302I		0			
302	6237	Bent of the River	3	302J		0			
302	6237	Bent of the River	3	302K		0			
302	6237	Bent of the River	3	302L		0			
302	6237	Bent of the River	3	302M		0			
302	6237	Bent of the River	3	302N		0			
302	6237	Bent of the River	3	302O		0			
302	6237	Bent of the River	3	302P		0			
302	6237	Bent of the River	3	302Q		0			
302	6237	Bent of the River	3	302R		0			
302	6237	Bent of the River	3	302S	B	0		Dig10	
302	6237	Bent of the River	3	302T		0			
302	6237	Bent of the River	3	302U		0			
302	6237	Bent of the River	3	302V		0			
302	6237	Bent of the River	3	302W		0			
302	6237	Bent of the River	3	302X		0			
302	6237	Bent of the River	3	302Y		0			
719	6237	Bent of the River	6	719A		0			
719	6237	Bent of the River	6	719B		0			
719	6237	Bent of the River	6	719C		0			
719	6237	Bent of the River	6	719D		0			
719	6237	Bent of the River	6	719E		0			
719	6237	Bent of the River	6	719F		0			
719	6237	Bent of the River	6	719G		0			
719	6237	Bent of the River	6	719H		0			
719	6237	Bent of the River	6	719I		0			
719	6237	Bent of the River	6	719J		0			
719	6237	Bent of the River	6	719K		0			
719	6237	Bent of the River	6	719L		0			
719	6237	Bent of the River	6	719M		0			
719	6237	Bent of the River	6	719N		0			
719	6237	Bent of the River	6	719O		0			
719	6237	Bent of the River	6	719P		0			
719	6237	Bent of the River	6	719Q		0			
303	6238	Bent of the River	3	303A		0			
303	6238	Bent of the River	3	303B		0			
303	6238	Bent of the River	3	303C		0			
303	6238	Bent of the River	3	303D		0			
303	6238	Bent of the River	3	303E		0			
303	6238	Bent of the River	3	303F		0			
303	6238	Bent of the River	3	303G		0			
303	6238	Bent of the River	3	303H		0			
303	6238	Bent of the River	3	303I	F	0	clean	Dig10	
463	6238	Bent of the River	4	463A		0			
463	6238	Bent of the River	4	463B		0			
305	6239	Bent of the River	3	305A		0			
305	6239	Bent of the River	3	305B		0			
305	6239	Bent of the River	3	305C		0			
305	6239	Bent of the River	3	305D		0			
306	6240	Bent of the River	3	306A		0			
306	6240	Bent of the River	3	306B		0			
306	6240	Bent of the River	3	306C		0			
306	6240	Bent of the River	3	306D		0			
306	6240	Bent of the River	3	306E	F	0		Dig09	
306	6240	Bent of the River	3	306E	I	0		Dig09	
306	6240	Bent of the River	3	306F		0			
306	6240	Bent of the River	3	306G		0			
306	6240	Bent of the River	3	306H		0			
306	6240	Bent of the River	3	306I		0			
306	6240	Bent of the River	3	306J		0			
306	6240	Bent of the River	3	306K		0			
482	6240	Bent of the River	4	482A		0			
482	6240	Bent of the River	4	482B		0			
482	6240	Bent of the River	4	482C		0			
482	6240	Bent of the River	4	482D		0			
482	6240	Bent of the River	4	482E		0			
482	6240	Bent of the River	4	482F		0			
482	6240	Bent of the River	4	482G		0			
482	6240	Bent of the River	4	482H		0			
308	6242	Bent of the River	3	308A		0			2.28085106382979
308	6242	Bent of the River	3	308B	K	0		Dig02	2.3595041322314
308	6242	Bent of the River	3	308C	A	0		Dig02	1.52372583479789
308	6242	Bent of the River	3	308C	B	0		Dig02	1.52372583479789
308	6242	Bent of the River	3	308D		0			2.19318181818182
308	6242	Bent of the River	3	308E		0			2.16279069767442
308	6242	Bent of the River	3	308F		0	no Apo cuts. Could have B, C, G, H	Dig02	2.125
308	6242	Bent of the River	3	308G	B	0	also 452B	Dig02	2.36637931034483
308	6242	Bent of the River	3	308G	K	0		Dig02	2.36637931034483
308	6242	Bent of the River	3	308H		0			2.28225806451613
308	6242	Bent of the River	3	308I		0	??? 145B, 457B, 557B; 130G, 159G, 212G; 349Y	Dig02	1.68468468468468
477	6242	Bent of the River	4	477A		0			1.85474860335196
477	6242	Bent of the River	4	477AA	A	0	very weak	Dig02	2.25714285714286
477	6242	Bent of the River	4	477B		0			2.21825396825397
477	6242	Bent of the River	4	477BB		0			1.81073446327684
477	6242	Bent of the River	4	477C		0			2.375
477	6242	Bent of the River	4	477CC	A	0	also 214G	Dig02	1.40497076023392
477	6242	Bent of the River	4	477CC	H	0		Dig02	1.40497076023392
477	6242	Bent of the River	4	477D		0			2.30962343096234
477	6242	Bent of the River	4	477DD	A	0	also 214G	Dig02	1.25028184892897
477	6242	Bent of the River	4	477DD	B	0	also 452B	Dig02	1.25028184892897
477	6242	Bent of the River	4	477DD	K	0		Dig02	1.25028184892897
477	6242	Bent of the River	4	477E	A	0	blips at 452B, 214G	Dig02	1.91117478510029
477	6242	Bent of the River	4	477EE	A	0	also 214G	Dig02	1.31917475728155
477	6242	Bent of the River	4	477EE	B	0	also 452B	Dig02	1.31917475728155
477	6242	Bent of the River	4	477EE	K	0		Dig02	1.31917475728155
477	6242	Bent of the River	4	477F	A	0		Dig02	2.22264150943396
477	6242	Bent of the River	4	477FF	A	0	also 214G	Dig02	1.31257941550191
477	6242	Bent of the River	4	477FF	B	0	also 452B	Dig02	1.31257941550191
477	6242	Bent of the River	4	477FF	H	0		Dig02	1.31257941550191
477	6242	Bent of the River	4	477FF	K	0		Dig02	1.31257941550191
477	6242	Bent of the River	4	477G		0			2.33187772925764
477	6242	Bent of the River	4	477GG	A	0	also 214G	Dig02	1.34
477	6242	Bent of the River	4	477GG	B	0	also 452B	Dig02	1.34
477	6242	Bent of the River	4	477H		0			1.43344709897611
477	6242	Bent of the River	4	477HH		0			1.47019867549669
477	6242	Bent of the River	4	477I		0			2.47963800904977
477	6242	Bent of the River	4	477J	H	0	also 499B	Dig02	1.76302083333333
477	6242	Bent of the River	4	477K	K	0		Dig02	1.87687687687688
477	6242	Bent of the River	4	477L		0			1.58811881188119
477	6242	Bent of the River	4	477M		0			2.40092165898618
477	6242	Bent of the River	4	477N		0	??? 145B, 457B; 130G, 212G; 148Y	Dig02	2.10144927536232
477	6242	Bent of the River	4	477O		0			2.06071428571429
477	6242	Bent of the River	4	477P	A	0	also 214G	Dig02	1.62020202020202
477	6242	Bent of the River	4	477P	H	0		Dig02	1.62020202020202
477	6242	Bent of the River	4	477P	K	0		Dig02	1.62020202020202
477	6242	Bent of the River	4	477Q	A	0	also 214G	Dig02	1.75675675675676
477	6242	Bent of the River	4	477R		0			1.68693693693694
477	6242	Bent of the River	4	477S		0			2.40265486725664
477	6242	Bent of the River	4	477T	A	0	also 214G	Dig02	2.19924812030075
477	6242	Bent of the River	4	477T	K	0		Dig02	2.19924812030075
477	6242	Bent of the River	4	477U	A	0		Dig02	2.26938775510204
477	6242	Bent of the River	4	477U	B	0	also 452B	Dig02	2.26938775510204
477	6242	Bent of the River	4	477V	A	0	also 214G	Dig02	2.23706896551724
477	6242	Bent of the River	4	477W		0			2.27848101265823
477	6242	Bent of the River	4	477X		0			2.29184549356223
477	6242	Bent of the River	4	477Y		0			2.42924528301887
477	6242	Bent of the River	4	477Z		0			2.2530612244898
612	6242	Bent of the River	5	612A	G	0		Dig02	1.55247524752475
612	6242	Bent of the River	5	612B		0			2.30044843049327
612	6242	Bent of the River	5	612C	B	0	also 452B	Dig02	2.18897637795276
612	6242	Bent of the River	5	612C	G	0		Dig02	2.18897637795276
612	6242	Bent of the River	5	612D	H	0	also 499B	Dig04	2.12345679012346
612	6242	Bent of the River	5	612E	K	0		Dig04	1.47521367521368
723	6242	Bent of the River	6	723A	K	0		Dig04	2.33333333333333
723	6242	Bent of the River	6	723B	A	0	also 214G	Dig04	1.87150837988827
723	6242	Bent of the River	6	723B	K	0	also 214G	Dig04	1.87150837988827
723	6242	Bent of the River	6	723C		0			2.2093023255814
723	6242	Bent of the River	6	723D		0			2.32669322709163
723	6242	Bent of the River	6	723E		0			1.79427083333333
723	6242	Bent of the River	6	723F	F	0	B is 497 instead of 449	Dig04	1.96330275229358
723	6242	Bent of the River	6	723G		0			1.45723684210526
723	6242	Bent of the River	6	723H	A	0	also 214G	Dig04	1.36375321336761
723	6242	Bent of the River	6	723H	K	0	also 214G	Dig04	1.36375321336761
723	6242	Bent of the River	6	723I		0			1.71395348837209
723	6242	Bent of the River	6	723J	E	0	CacApe confirmed in Dig06	Dig04	2.0203488372093
723	6242	Bent of the River	6	723J	K	0	CacApe confirmed in Dig06	Dig04	2.0203488372093
723	6242	Bent of the River	6	723J	L	0	CacApe confirmed in Dig06	Dig04	2.0203488372093
310	6243	Bent of the River	3	310A		0			
310	6243	Bent of the River	3	310B		0			
720	6243	Bent of the River	6	720A		0			
720	6243	Bent of the River	6	720B		0			
720	6243	Bent of the River	6	720C		0			
720	6243	Bent of the River	6	720D		0			
420	6244	Sharon	3	420A		0			1.78817733990148
420	6244	Sharon	3	420AA	B	0		Dig09	1.51393728222997
420	6244	Sharon	3	420AA	K	0		Dig09	1.51393728222997
420	6244	Sharon	3	420B		0			1.59157509157509
420	6244	Sharon	3	420BB		0			2.31759656652361
420	6244	Sharon	3	420C	D	0	162.5 G	Dig09	1.69146608315098
420	6244	Sharon	3	420C	F	0		Dig09	1.69146608315098
420	6244	Sharon	3	420CC		0			1.77326968973747
420	6244	Sharon	3	420D		0			2.19572953736655
420	6244	Sharon	3	420DD		0			1.72727272727273
420	6244	Sharon	3	420E		0			1.6689497716895
420	6244	Sharon	3	420EE	B	0		Dig09	1.97859327217125
420	6244	Sharon	3	420F		0			1.98125
420	6244	Sharon	3	420FF	B	0		Dig09	1.72748267898383
420	6244	Sharon	3	420G		0			2.24513618677043
420	6244	Sharon	3	420GG	B	0	also 452B, 288G	Dig09	1.68287037037037
420	6244	Sharon	3	420H	D	0		Dig09	1.4792899408284
420	6244	Sharon	3	420H	F	0		Dig09	1.4792899408284
420	6244	Sharon	3	420H	J	0		Dig09	1.4792899408284
420	6244	Sharon	3	420HH	A	0		Dig09	1.44897959183673
420	6244	Sharon	3	420HH	D	0		Dig09	1.44897959183673
420	6244	Sharon	3	420HH	F	0		Dig09	1.44897959183673
420	6244	Sharon	3	420HH	K	0		Dig09	1.44897959183673
420	6244	Sharon	3	420I	U	0		Dig09	1.53872633390706
420	6244	Sharon	3	420II		0			1.50760456273764
420	6244	Sharon	3	420J		0			1.73863636363636
420	6244	Sharon	3	420JJ		0			1.8974358974359
420	6244	Sharon	3	420K		0			2.06862745098039
420	6244	Sharon	3	420KK		0			1.72
420	6244	Sharon	3	420L		0			1.62896825396825
420	6244	Sharon	3	420LL		0			1.55515370705244
420	6244	Sharon	3	420M		0			1.66745843230404
420	6244	Sharon	3	420MM		0			2.33193277310924
420	6244	Sharon	3	420N	U	0		Dig09	1.53860640301318
420	6244	Sharon	3	420NN		0			2.36480686695279
420	6244	Sharon	3	420O	B	0		Dig09	2.19475655430712
420	6244	Sharon	3	420O	D	0		Dig09	2.19475655430712
420	6244	Sharon	3	420O	F	0		Dig09	2.19475655430712
420	6244	Sharon	3	420O	K	0		Dig09	2.19475655430712
420	6244	Sharon	3	420OO	B	0		Dig09	1.14941302027748
420	6244	Sharon	3	420OO	D	0		Dig09	1.14941302027748
420	6244	Sharon	3	420P		0			1.63358778625954
420	6244	Sharon	3	420Q		0			2.14801444043321
420	6244	Sharon	3	420R		0			2.39035087719298
420	6244	Sharon	3	420S	B	0		Dig09	1.46118721461187
420	6244	Sharon	3	420S	D	0	162.5G	Dig09	1.46118721461187
420	6244	Sharon	3	420S	F	0		Dig09	1.46118721461187
420	6244	Sharon	3	420S	K	0		Dig09	1.46118721461187
420	6244	Sharon	3	420T		0			2.30645161290323
420	6244	Sharon	3	420U		0			1.95440729483283
420	6244	Sharon	3	420V	B	0		Dig09	1.68162393162393
420	6244	Sharon	3	420V	D	0	162.5 G	Dig09	1.68162393162393
420	6244	Sharon	3	420V	K	0		Dig09	1.68162393162393
420	6244	Sharon	3	420W	A	0	also 299Y	Dig09	1.45007680491551
420	6244	Sharon	3	420X	D	0		Dig09	1.56015037593985
420	6244	Sharon	3	420Y	D	0		Dig09	1.67956989247312
420	6244	Sharon	3	420Y	F	0		Dig09	1.67956989247312
420	6244	Sharon	3	420Z		0			2.16727272727273
512	6244	Sharon	4	512A	D	0		Dig09	1.34670116429495
512	6244	Sharon	4	512A	F	0		Dig09	1.34670116429495
512	6244	Sharon	4	512A	G	0		Dig09	1.34670116429495
512	6244	Sharon	4	512AA		0			2.10507246376812
512	6244	Sharon	4	512B	F	0		Dig09	1.67467248908297
512	6244	Sharon	4	512BB		0		Dig09	1.88888888888889
512	6244	Sharon	4	512BB	D	0		Dig11	1.88888888888889
512	6244	Sharon	4	512C	D	0		Dig09	1.89635854341737
512	6244	Sharon	4	512CC		0		Dig09	1.43969465648855
512	6244	Sharon	4	512D		0			2.02208201892744
512	6244	Sharon	4	512DD	D	0		Dig09	1.61884368308351
512	6244	Sharon	4	512E	D	0		Dig09	1.51203852327448
512	6244	Sharon	4	512EE		0			1.79233226837061
512	6244	Sharon	4	512F	F	0		Dig09	1.68903803131991
512	6244	Sharon	4	512F	G	0		Dig09	1.68903803131991
512	6244	Sharon	4	512FF	D	0		Dig09	1.45641838351823
512	6244	Sharon	4	512G	D	0		Dig09	1.8695652173913
512	6244	Sharon	4	512GG	D	0		Dig09	1.69638554216867
512	6244	Sharon	4	512GG	F	0		Dig09	1.69638554216867
512	6244	Sharon	4	512H	A	0		Dig09	1.69844789356984
512	6244	Sharon	4	512H	D	0		Dig09	1.69844789356984
512	6244	Sharon	4	512H	F	0		Dig09	1.69844789356984
512	6244	Sharon	4	512HH	D	0		Dig09	1.70905172413793
512	6244	Sharon	4	512HH	F	0		Dig09	1.70905172413793
512	6244	Sharon	4	512I		0			1.59809523809524
512	6244	Sharon	4	512II	D	0		Dig09	1.88795518207283
512	6244	Sharon	4	512J	D	0		Dig09	1.60162601626016
512	6244	Sharon	4	512JJ		0			1.5
512	6244	Sharon	4	512K	D	0		Dig09	1.54867256637168
512	6244	Sharon	4	512K	G	0		Dig09	1.54867256637168
512	6244	Sharon	4	512KK	D	0		Dig09	1.95569620253165
512	6244	Sharon	4	512KK	F	0		Dig09	1.95569620253165
512	6244	Sharon	4	512L	D	0		Dig09	1.96238244514107
512	6244	Sharon	4	512LL		0			2.33067729083665
512	6244	Sharon	4	512M	F	0		Dig09	1.4370477568741
512	6244	Sharon	4	512MM		0			1.52871287128713
512	6244	Sharon	4	512N	D	0		Dig09	1.38002773925104
512	6244	Sharon	4	512N	F	0		Dig09	1.38002773925104
512	6244	Sharon	4	512N	G	0		Dig09	1.38002773925104
512	6244	Sharon	4	512NN	D	0		Dig09	1.78880407124682
512	6244	Sharon	4	512O		0			1.91445427728614
512	6244	Sharon	4	512OO		0			2.25714285714286
512	6244	Sharon	4	512P		0			1.82894736842105
512	6244	Sharon	4	512Q		0		Dig09	2.025
512	6244	Sharon	4	512R	D	0		Dig09	1.39356435643564
512	6244	Sharon	4	512R	F	0		Dig09	1.39356435643564
512	6244	Sharon	4	512R	J	0		Dig09	1.39356435643564
512	6244	Sharon	4	512S		0			1.71461187214612
512	6244	Sharon	4	512T	B	0		Dig09	1.68287037037037
512	6244	Sharon	4	512U	F	0		Dig09	2.01612903225806
512	6244	Sharon	4	512U	G	0		Dig09	2.01612903225806
512	6244	Sharon	4	512W	G	0		Dig09	1.43837535014006
512	6244	Sharon	4	512X	D	0		Dig09	1.60618556701031
512	6244	Sharon	4	512Y		0			2.09364548494983
512	6244	Sharon	4	512Z	D	0		Dig09	1.44175491679274
512	6244	Sharon	4	512Z	F	0		Dig09	1.44175491679274
627	6244	Sharon	5	627A	B	0		Dig09	
627	6244	Sharon	5	627A	T	0		Dig09	
627	6244	Sharon	5	627B		0			
627	6244	Sharon	5	627C	B	0		Dig09	
627	6244	Sharon	5	627D	D	0		Dig09	
627	6244	Sharon	5	627E		0			
627	6244	Sharon	5	627F		0			
627	6244	Sharon	5	627G		0			
627	6244	Sharon	5	627H	G	0		Dig09	
627	6244	Sharon	5	627I		0			
627	6244	Sharon	5	627J	D	0		Dig09	
627	6244	Sharon	5	627J	F	0		Dig09	
627	6244	Sharon	5	627K		0			
627	6244	Sharon	5	627L	F	0		Dig09	
627	6244	Sharon	5	627M		0			
421	6245	Sharon	3	421A		0			
510	6245	Sharon	4	510A	D	0		Dig09	1.44663382594417
510	6245	Sharon	4	510B	D	0		Dig10	1.56578947368421
510	6245	Sharon	4	510B	F	0		Dig10	1.56578947368421
510	6245	Sharon	4	510C	D	0	Y weak	Dig10	2.03459119496855
510	6245	Sharon	4	510C	F	0	Y weak	Dig10	2.03459119496855
510	6245	Sharon	4	510E	A	0		Dig10	1.67811158798283
510	6245	Sharon	4	510E	D	0		Dig10	1.67811158798283
510	6245	Sharon	4	510F		0			1.98709677419355
770	6245	Sharon	6	770A		0			
770	6245	Sharon	6	770B		0			
770	6245	Sharon	6	770C		0			
770	6245	Sharon	6	770D		0			
401	6250	Miles	3	401A	G	0		Dig10	
401	6250	Miles	3	401A	H	0		Dig10	
401	6250	Miles	3	401A	K	0		Dig10	
401	6250	Miles	3	401B	H	0		Dig10	
401	6250	Miles	3	401C		0			
401	6250	Miles	3	401D	G	0		Dig10	
401	6250	Miles	3	401D	H	0		Dig10	
401	6250	Miles	3	401E		0			
401	6250	Miles	3	401F		0			
401	6250	Miles	3	401G	H	0		Dig10	
401	6250	Miles	3	401H		0			
401	6250	Miles	3	401I		0			
401	6250	Miles	3	401J		0			
401	6250	Miles	3	401K		0			
401	6250	Miles	3	401L	H	0		Dig10	
401	6250	Miles	3	401L	K	0		Dig10	
401	6250	Miles	3	401M	H	0	also 499B	Dig10	
401	6250	Miles	3	401N	H	0	also 499B	Dig10	
535	6250	Miles	4	535A		0			
535	6250	Miles	4	535B	E	0		Dig10	
535	6250	Miles	4	535B	F	0		Dig10	
535	6250	Miles	4	535B	H	0		Dig10	
535	6250	Miles	4	535B	K	0		Dig10	
535	6250	Miles	4	535B	L	0		Dig10	
535	6250	Miles	4	535C	H	0		Dig10	
535	6250	Miles	4	535C	K	0		Dig10	
299	6254	Bent of the River	3	299A		0			
299	6254	Bent of the River	3	299AA		0			
299	6254	Bent of the River	3	299B		0			
299	6254	Bent of the River	3	299BB		0			
299	6254	Bent of the River	3	299C		0			
299	6254	Bent of the River	3	299CC	B	0		Dig10	
299	6254	Bent of the River	3	299D		0			
299	6254	Bent of the River	3	299E		0			
299	6254	Bent of the River	3	299F		0			
299	6254	Bent of the River	3	299G		0			
299	6254	Bent of the River	3	299H		0			
299	6254	Bent of the River	3	299I		0			
299	6254	Bent of the River	3	299J		0			
299	6254	Bent of the River	3	299K		0			
299	6254	Bent of the River	3	299L	F	0		Dig10	
299	6254	Bent of the River	3	299M		0			
299	6254	Bent of the River	3	299N		0			
299	6254	Bent of the River	3	299O		0			
299	6254	Bent of the River	3	299P		0			
299	6254	Bent of the River	3	299Q		0			
299	6254	Bent of the River	3	299R		0			
299	6254	Bent of the River	3	299T		0			
299	6254	Bent of the River	3	299U		0			
299	6254	Bent of the River	3	299V		0			
299	6254	Bent of the River	3	299W		0			
299	6254	Bent of the River	3	299X		0			
299	6254	Bent of the River	3	299Y		0			
299	6254	Bent of the River	3	299Z		0			
487	6254	Bent of the River	4	487A		0			
487	6254	Bent of the River	4	487B		0			
487	6254	Bent of the River	4	487C		0			
487	6254	Bent of the River	4	487D		0			
487	6254	Bent of the River	4	487E		0			
487	6254	Bent of the River	4	487F		0			
487	6254	Bent of the River	4	487G		0			
487	6254	Bent of the River	4	487H		0			
487	6254	Bent of the River	4	487I		0			
300	6255	Bent of the River	3	300A		0			
483	6255	Bent of the River	4	483A		0			
483	6255	Bent of the River	4	483B		0			
483	6255	Bent of the River	4	483C		0			
483	6255	Bent of the River	4	483D		0			
483	6255	Bent of the River	4	483E		0			
483	6255	Bent of the River	4	483F		0			
483	6255	Bent of the River	4	483G	B	0		Dig10	
414	6256A	Sharon	3	414A		0			2.48230088495575
414	6256A	Sharon	3	414B		0			2.10135135135135
414	6256A	Sharon	3	414C		0			2.18021201413428
414	6256A	Sharon	3	414E		0			2.20610687022901
414	6256A	Sharon	3	414F	A	0		Dig10	1.82564102564103
414	6256A	Sharon	3	414G		0			1.5632798573975
414	6256A	Sharon	3	414H	A	0		Dig10	1.40915208613728
504	6256A	Sharon	4	504A	A	0	also 453B, 533Y	Dig10	
504	6256A	Sharon	4	504B	A	0		Dig10	
504	6256A	Sharon	4	504C	A	0		Dig11	
504	6256A	Sharon	4	504D	A	0		Dig11	
504	6256A	Sharon	4	504E	A	0		Dig11	
504	6256A	Sharon	4	504F	A	0		Dig11	
504	6256A	Sharon	4	504G	A	0		Dig11	
504	6256A	Sharon	4	504H	A	0		Dig11	
504	6256A	Sharon	4	504I		0			
504	6256A	Sharon	4	504J		0			
375	6262	Miles	3	375A		0			
375	6262	Miles	3	375B	B	0		Dig11	
375	6262	Miles	3	375C		0			
375	6262	Miles	3	375D	B	0		Dig11	
375	6262	Miles	3	375E		0			
375	6262	Miles	3	375F	B	0		Dig11	
375	6262	Miles	3	375G		0			
375	6262	Miles	3	375H		0			
375	6262	Miles	3	375I		0			
375	6262	Miles	3	375J		0			
375	6262	Miles	3	375K		0			
375	6262	Miles	3	375L		0			
375	6262	Miles	3	375M	B	0		Dig11	
375	6262	Miles	3	375N	B	0		Dig11	
375	6262	Miles	3	375O	B	0		Dig11	
375	6262	Miles	3	375P		0			
375	6262	Miles	3	375Q		0			
375	6262	Miles	3	375R		0			
375	6262	Miles	3	375S	B	0	post-size standard adjustment	Dig11	
375	6262	Miles	3	375T	B	0		Dig11	
375	6262	Miles	3	375U		0			
532	6262	Miles	4	532A	B	0		Dig11	
532	6262	Miles	4	532B		0		Dig10	
532	6262	Miles	4	532C		0		Dig10	
532	6262	Miles	4	532D	B	0		Dig11	
532	6262	Miles	4	532E	B	0		Dig11	
532	6262	Miles	4	532F	B	0		Dig11	
532	6262	Miles	4	532G	B	0		Dig11	
532	6262	Miles	4	532H		0		Dig10	
532	6262	Miles	4	532I		0		Dig10	
532	6262	Miles	4	532J		0		Dig10	
532	6262	Miles	4	532K	B	0		Dig11	
532	6262	Miles	4	532L	B	0	post-standard adjustment	Dig11	
532	6262	Miles	4	532L	B	0		Dig11	
323	6267	Great Mountain Forest	3	323A		0		Dig10	
579	6267	Great Mountain Forest	4	579A		0		Dig10	
328	6269	Great Mountain Forest	3	328A		0			
440	6272	Marvelwood	4	440A		0			
475	6275	Bent of the River	4	475A		0			
475	6275	Bent of the River	4	475B		0			
403	6276	Miles	3	403A	A	0		Dig11	
403	6276	Miles	3	403B	A	0		Dig11	
403	6276	Miles	3	403B	B	0		Dig11	
403	6276	Miles	3	403B	K	0		Dig11	
403	6276	Miles	3	403C		0		Dig10	
403	6276	Miles	3	403D		0		Dig10	
403	6276	Miles	3	403E		0		Dig10	
403	6276	Miles	3	403G		0		Dig10	
403	6276	Miles	3	403H	B	0		Dig11	
403	6276	Miles	3	403H	K	0		Dig11	
525	6276	Miles	4	525A	B	0		Dig11	
525	6276	Miles	4	525B		0		Dig10	
525	6276	Miles	4	525C		0		Dig10	
525	6276	Miles	4	525D		0		Dig10	
525	6276	Miles	4	525E		0		Dig10	
525	6276	Miles	4	525F		0		Dig10	
426	6283	Sharon	3	426A	B	0		Dig11	2.08532423208191
426	6283	Sharon	3	426AA		0		Dig10	2.46222222222222
426	6283	Sharon	3	426B	B	0		Dig11	1.34289439374185
426	6283	Sharon	3	426B	K	0		Dig11	1.34289439374185
426	6283	Sharon	3	426BB		0		Dig10	1.51067323481117
426	6283	Sharon	3	426C		0		Dig10	2.21374045801527
426	6283	Sharon	3	426CC		0		Dig10	2.34854771784232
426	6283	Sharon	3	426D		0		Dig10	1.9044776119403
426	6283	Sharon	3	426DD		0		Dig10	2.17343173431734
426	6283	Sharon	3	426E		0		Dig10	1.87105263157895
426	6283	Sharon	3	426EE		0		Dig10	2.21014492753623
426	6283	Sharon	3	426F		0		Dig10	1.67091295116773
426	6283	Sharon	3	426FF		0		Dig10	1.73103448275862
426	6283	Sharon	3	426G	B	0	also 288G	Dig11	1.65180467091295
426	6283	Sharon	3	426GG		0		Dig10	1.52107925801012
426	6283	Sharon	3	426H		0		Dig10	1.51034482758621
426	6283	Sharon	3	426HH		0		Dig10	2.35416666666667
426	6283	Sharon	3	426I	B	0		Dig11	1.42527173913043
426	6283	Sharon	3	426I	K	0		Dig11	1.42527173913043
426	6283	Sharon	3	426II	B	0		Dig11	1.55037313432836
426	6283	Sharon	3	426J		0		Dig10	2.29718875502008
426	6283	Sharon	3	426JJ	B	0		Dig11	1.82619647355164
426	6283	Sharon	3	426JJ	K	0		Dig11	1.82619647355164
426	6283	Sharon	3	426K		0		Dig10	1.47022900763359
426	6283	Sharon	3	426KK		0		Dig10	1.50392464678179
426	6283	Sharon	3	426LL		0		Dig10	1.58105646630237
426	6283	Sharon	3	426M		0		Dig10	1.53146853146853
426	6283	Sharon	3	426MM		0		Dig10	2.33333333333333
426	6283	Sharon	3	426N	B	0		Dig11	1.5034965034965
426	6283	Sharon	3	426NN	B	0		Dig11	2.31726907630522
426	6283	Sharon	3	426O		0		Dig10	1.5387323943662
426	6283	Sharon	3	426OO		0		Dig10	1.67324561403509
426	6283	Sharon	3	426P	B	0	no Y	Dig11	1.28502415458937
426	6283	Sharon	3	426P	K	0	no Y	Dig11	1.28502415458937
426	6283	Sharon	3	426PP		0		Dig10	2.20866141732283
426	6283	Sharon	3	426Q	B	0		Dig11	1.49068322981366
426	6283	Sharon	3	426QQ		0		Dig10	1.89945652173913
426	6283	Sharon	3	426R		0		Dig10	1.54363636363636
426	6283	Sharon	3	426RR		0		Dig10	1.4092039800995
426	6283	Sharon	3	426S	B	0		Dig11	2.33061224489796
426	6283	Sharon	3	426T		0		Dig10	1.7010752688172
426	6283	Sharon	3	426U	B	0		Dig11	1.59238095238095
426	6283	Sharon	3	426V		0		Dig10	2.14068441064639
426	6283	Sharon	3	426W	K	0		Dig11	1.63169642857143
426	6283	Sharon	3	426X		0		Dig10	2.11379310344828
426	6283	Sharon	3	426Y		0		Dig10	2.25
426	6283	Sharon	3	426Z		0		Dig10	2.19642857142857
507	6283	Sharon	4	507A		0		Dig10	2.44017094017094
507	6283	Sharon	4	507AA		0		Dig10	1.80049875311721
507	6283	Sharon	4	507AAA	G	0		Dig11	1.78024691358025
507	6283	Sharon	4	507B		0		Dig10	2.3099173553719
507	6283	Sharon	4	507BB	G	0		Dig11	1.40492476060192
507	6283	Sharon	4	507BBB	G	0		Dig11	1.36565096952909
507	6283	Sharon	4	507C		0		Dig10	1.81530343007916
507	6283	Sharon	4	507CC	K	0		Dig11	1.46926536731634
507	6283	Sharon	4	507CCC	G	0		Dig11	1.86472148541114
507	6283	Sharon	4	507D	B	0		Dig11	1.68541666666667
507	6283	Sharon	4	507DD	B	0		Dig11	1.87886597938144
507	6283	Sharon	4	507DDD		0		Dig10	1.85875706214689
507	6283	Sharon	4	507E		0		Dig10	2.2434456928839
507	6283	Sharon	4	507EE	G	0		Dig11	1.75669642857143
507	6283	Sharon	4	507EEE	G	0		Dig11	1.7039627039627
507	6283	Sharon	4	507F	B	0		Dig11	1.40729927007299
507	6283	Sharon	4	507F	G	0		Dig11	1.40729927007299
507	6283	Sharon	4	507FF		0		Dig10	2.11034482758621
507	6283	Sharon	4	507FFF	G	0		Dig11	1.37368421052632
507	6283	Sharon	4	507G		0		Dig10	2.41739130434783
507	6283	Sharon	4	507GG		0		Dig10	1.73791348600509
507	6283	Sharon	4	507GGG	B	0		Dig11	1.65806451612903
507	6283	Sharon	4	507H		0		Dig10	2.36585365853659
507	6283	Sharon	4	507HH	G	0		Dig11	1.5722433460076
507	6283	Sharon	4	507HHH	G	0		Dig11	1.62669245647969
507	6283	Sharon	4	507I	B	0		Dig11	2.17716535433071
